Person Name,Person ID,Date,Start,End
Lilli Brockington,1,11.8.2012,04:21,04:21
Wenona Endsley,2,11.8.2012,18:21,01:14
Wenona Endsley,2,11.8.2012,04:21,04:21
Houston Riess,3,11.8.2012,18:21,00:56
Houston Riess,3,11.8.2012,04:21,04:21
Chana Crowther,4,11.8.2012,18:21,23:08
Aleisha Lige,5,11.8.2012,18:21,01:52
Aleisha Lige,5,11.8.2012,04:21,04:21
Modesto Melody,6,11.8.2012,18:21,00:54
Hassan Lindstedt,7,11.8.2012,18:21,20:37
Hassan Lindstedt,7,11.8.2012,04:21,04:21
Elwood Quarles,8,11.8.2012,18:21,21:32
Marci Luckett,9,11.8.2012,18:21,22:58
Marci Luckett,9,11.8.2012,04:21,04:21
Virgilio Godby,10,11.8.2012,18:21,00:27
Virgilio Godby,10,11.8.2012,04:21,04:21
Curtis Duden,11,11.8.2012,18:21,20:43
Kristina Marrinan,12,11.8.2012,18:21,21:14
Kristina Marrinan,12,11.8.2012,04:21,04:21
Lilli Brockington,1,12.8.2012,18:21,22:33
Lilli Brockington,1,12.8.2012,04:21,04:21
Wenona Endsley,2,12.8.2012,18:21,00:42
Houston Riess,3,12.8.2012,18:21,05:22
Chana Crowther,4,12.8.2012,18:21,02:28
Aleisha Lige,5,12.8.2012,18:21,03:07
Aleisha Lige,5,12.8.2012,04:21,04:21
Modesto Melody,6,12.8.2012,18:21,00:40
Hassan Lindstedt,7,12.8.2012,18:21,02:06
Elwood Quarles,8,12.8.2012,18:21,22:23
Marci Luckett,9,12.8.2012,18:21,20:23
Marci Luckett,9,12.8.2012,04:21,04:21
Virgilio Godby,10,12.8.2012,18:21,02:10
Virgilio Godby,10,12.8.2012,04:21,04:21
Curtis Duden,11,12.8.2012,18:21,02:09
Kristina Marrinan,12,12.8.2012,18:21,21:45
Kristina Marrinan,12,12.8.2012,04:21,04:21
Felisa Diver,13,12.8.2012,18:21,21:36
Dalia Hoak,14,12.8.2012,18:21,03:47
Dalia Hoak,14,12.8.2012,04:21,04:21
Lilli Brockington,1,13.8.2012,18:21,20:27
Lilli Brockington,1,13.8.2012,04:21,04:21
Wenona Endsley,2,13.8.2012,18:21,23:53
Houston Riess,3,13.8.2012,18:21,22:16
Houston Riess,3,13.8.2012,04:21,04:21
Chana Crowther,4,13.8.2012,18:21,02:45
Aleisha Lige,5,13.8.2012,18:21,03:12
Modesto Melody,6,13.8.2012,18:21,03:11
Hassan Lindstedt,7,13.8.2012,18:21,22:07
Hassan Lindstedt,7,13.8.2012,04:21,04:21
Elwood Quarles,8,13.8.2012,18:21,20:35
Marci Luckett,9,13.8.2012,18:21,21:13
Marci Luckett,9,13.8.2012,04:21,04:21
Virgilio Godby,10,13.8.2012,18:21,01:25
Curtis Duden,11,13.8.2012,18:21,20:35
Curtis Duden,11,13.8.2012,04:21,04:21
Kristina Marrinan,12,13.8.2012,18:21,03:45
Lilli Brockington,1,14.8.2012,18:21,22:21
Wenona Endsley,2,14.8.2012,18:21,00:31
Houston Riess,3,14.8.2012,18:21,04:04
Houston Riess,3,14.8.2012,04:21,04:21
Chana Crowther,4,14.8.2012,18:21,22:59
Aleisha Lige,5,14.8.2012,18:21,02:44
Modesto Melody,6,14.8.2012,18:21,21:28
Modesto Melody,6,14.8.2012,04:21,04:21
Hassan Lindstedt,7,14.8.2012,18:21,22:13
Hassan Lindstedt,7,14.8.2012,04:21,04:21
Elwood Quarles,8,14.8.2012,18:21,22:07
Elwood Quarles,8,14.8.2012,04:21,04:21
Marci Luckett,9,14.8.2012,18:21,05:24
Virgilio Godby,10,14.8.2012,18:21,00:08
Virgilio Godby,10,14.8.2012,04:21,04:21
Curtis Duden,11,14.8.2012,18:21,00:41
Lilli Brockington,1,15.8.2012,18:21,00:19
Lilli Brockington,1,15.8.2012,04:21,04:21
Wenona Endsley,2,15.8.2012,18:21,22:56
Houston Riess,3,15.8.2012,18:21,23:09
Chana Crowther,4,15.8.2012,18:21,23:28
Aleisha Lige,5,15.8.2012,18:21,04:03
Aleisha Lige,5,15.8.2012,04:21,04:21
Modesto Melody,6,15.8.2012,18:21,21:18
Hassan Lindstedt,7,15.8.2012,18:21,00:46
Hassan Lindstedt,7,15.8.2012,04:21,04:21
Elwood Quarles,8,15.8.2012,18:21,05:22
Elwood Quarles,8,15.8.2012,04:21,04:21
Marci Luckett,9,15.8.2012,18:21,05:14
Marci Luckett,9,15.8.2012,04:21,04:21
Virgilio Godby,10,15.8.2012,18:21,00:57
Virgilio Godby,10,15.8.2012,04:21,04:21
Curtis Duden,11,15.8.2012,18:21,22:26
Kristina Marrinan,12,15.8.2012,18:21,22:00
Kristina Marrinan,12,15.8.2012,04:21,04:21
Felisa Diver,13,15.8.2012,18:21,20:32
Felisa Diver,13,15.8.2012,04:21,04:21
Dalia Hoak,14,15.8.2012,18:21,23:46
Lilli Brockington,1,16.8.2012,18:21,01:53
Wenona Endsley,2,16.8.2012,18:21,05:53
Wenona Endsley,2,16.8.2012,04:21,04:21
Houston Riess,3,16.8.2012,18:21,03:24
Houston Riess,3,16.8.2012,04:21,04:21
Chana Crowther,4,16.8.2012,18:21,00:49
Chana Crowther,4,16.8.2012,04:21,04:21
Aleisha Lige,5,16.8.2012,18:21,05:29
Modesto Melody,6,16.8.2012,18:21,05:03
Modesto Melody,6,16.8.2012,04:21,04:21
Hassan Lindstedt,7,16.8.2012,18:21,03:49
Hassan Lindstedt,7,16.8.2012,04:21,04:21
Elwood Quarles,8,16.8.2012,18:21,04:57
Marci Luckett,9,16.8.2012,18:21,00:44
Virgilio Godby,10,16.8.2012,18:21,21:46
Curtis Duden,11,16.8.2012,18:21,22:58
Kristina Marrinan,12,16.8.2012,18:21,23:17
Kristina Marrinan,12,16.8.2012,04:21,04:21
Felisa Diver,13,16.8.2012,18:21,22:18
Felisa Diver,13,16.8.2012,04:21,04:21
Lilli Brockington,1,17.8.2012,18:21,03:23
Lilli Brockington,1,17.8.2012,04:21,04:21
Wenona Endsley,2,17.8.2012,18:21,05:06
Wenona Endsley,2,17.8.2012,04:21,04:21
Houston Riess,3,17.8.2012,18:21,00:46
Houston Riess,3,17.8.2012,04:21,04:21
Chana Crowther,4,17.8.2012,18:21,21:11
Aleisha Lige,5,17.8.2012,18:21,06:09
Modesto Melody,6,17.8.2012,18:21,02:53
Modesto Melody,6,17.8.2012,04:21,04:21
Hassan Lindstedt,7,17.8.2012,18:21,22:22
Hassan Lindstedt,7,17.8.2012,04:21,04:21
Elwood Quarles,8,17.8.2012,18:21,20:33
Marci Luckett,9,17.8.2012,18:21,01:06
Virgilio Godby,10,17.8.2012,18:21,02:57
Curtis Duden,11,17.8.2012,18:21,00:25
Kristina Marrinan,12,17.8.2012,18:21,01:51
Kristina Marrinan,12,17.8.2012,04:21,04:21
Lilli Brockington,1,18.8.2012,18:21,00:17
Wenona Endsley,2,18.8.2012,18:21,02:12
Houston Riess,3,18.8.2012,18:21,01:17
Houston Riess,3,18.8.2012,04:21,04:21
Chana Crowther,4,18.8.2012,18:21,21:39
Aleisha Lige,5,18.8.2012,18:21,22:51
Aleisha Lige,5,18.8.2012,04:21,04:21
Modesto Melody,6,18.8.2012,18:21,05:02
Hassan Lindstedt,7,18.8.2012,18:21,03:47
Elwood Quarles,8,18.8.2012,18:21,05:51
Elwood Quarles,8,18.8.2012,04:21,04:21
Marci Luckett,9,18.8.2012,18:21,20:28
Virgilio Godby,10,18.8.2012,18:21,01:49
Curtis Duden,11,18.8.2012,18:21,05:14
Curtis Duden,11,18.8.2012,04:21,04:21
Kristina Marrinan,12,18.8.2012,18:21,04:05
Felisa Diver,13,18.8.2012,18:21,03:47
Felisa Diver,13,18.8.2012,04:21,04:21
Lilli Brockington,1,19.8.2012,18:21,02:58
Lilli Brockington,1,19.8.2012,04:21,04:21
Wenona Endsley,2,19.8.2012,18:21,00:08
Wenona Endsley,2,19.8.2012,04:21,04:21
Houston Riess,3,19.8.2012,18:21,01:59
Chana Crowther,4,19.8.2012,18:21,01:19
Aleisha Lige,5,19.8.2012,18:21,23:25
Modesto Melody,6,19.8.2012,18:21,21:18
Modesto Melody,6,19.8.2012,04:21,04:21
Hassan Lindstedt,7,19.8.2012,18:21,01:40
Hassan Lindstedt,7,19.8.2012,04:21,04:21
Elwood Quarles,8,19.8.2012,18:21,02:03
Marci Luckett,9,19.8.2012,18:21,22:59
Marci Luckett,9,19.8.2012,04:21,04:21
Virgilio Godby,10,19.8.2012,18:21,02:06
Virgilio Godby,10,19.8.2012,04:21,04:21
Curtis Duden,11,19.8.2012,18:21,02:04
Kristina Marrinan,12,19.8.2012,18:21,05:31
Felisa Diver,13,19.8.2012,18:21,04:47
Lilli Brockington,1,20.8.2012,18:21,22:23
Wenona Endsley,2,20.8.2012,18:21,02:31
Houston Riess,3,20.8.2012,18:21,23:48
Houston Riess,3,20.8.2012,04:21,04:21
Chana Crowther,4,20.8.2012,18:21,02:34
Chana Crowther,4,20.8.2012,04:21,04:21
Aleisha Lige,5,20.8.2012,18:21,05:57
Modesto Melody,6,20.8.2012,18:21,00:24
Hassan Lindstedt,7,20.8.2012,18:21,23:32
Hassan Lindstedt,7,20.8.2012,04:21,04:21
Elwood Quarles,8,20.8.2012,18:21,03:22
Elwood Quarles,8,20.8.2012,04:21,04:21
Marci Luckett,9,20.8.2012,18:21,21:51
Marci Luckett,9,20.8.2012,04:21,04:21
Virgilio Godby,10,20.8.2012,18:21,02:50
Curtis Duden,11,20.8.2012,18:21,03:10
Curtis Duden,11,20.8.2012,04:21,04:21
Kristina Marrinan,12,20.8.2012,18:21,02:55
Kristina Marrinan,12,20.8.2012,04:21,04:21
Lilli Brockington,1,21.8.2012,18:21,05:43
Wenona Endsley,2,21.8.2012,18:21,02:38
Houston Riess,3,21.8.2012,18:21,01:07
Chana Crowther,4,21.8.2012,18:21,02:55
Aleisha Lige,5,21.8.2012,18:21,00:59
Modesto Melody,6,21.8.2012,18:21,05:34
Modesto Melody,6,21.8.2012,04:21,04:21
Hassan Lindstedt,7,21.8.2012,18:21,04:30
Hassan Lindstedt,7,21.8.2012,04:21,04:21
Elwood Quarles,8,21.8.2012,18:21,23:51
Marci Luckett,9,21.8.2012,18:21,21:11
Virgilio Godby,10,21.8.2012,18:21,01:30
Virgilio Godby,10,21.8.2012,04:21,04:21
Curtis Duden,11,21.8.2012,18:21,06:17
Curtis Duden,11,21.8.2012,04:21,04:21
Kristina Marrinan,12,21.8.2012,18:21,00:28
Felisa Diver,13,21.8.2012,18:21,05:35
Dalia Hoak,14,21.8.2012,18:21,20:56
Shiloh Weis,15,21.8.2012,18:21,05:20
Shiloh Weis,15,21.8.2012,04:21,04:21
Neoma Paine,16,21.8.2012,18:21,03:10
Neoma Paine,16,21.8.2012,04:21,04:21
Celena Ranck,17,21.8.2012,18:21,03:13
Lilli Brockington,1,22.8.2012,18:21,02:03
Wenona Endsley,2,22.8.2012,18:21,03:06
Houston Riess,3,22.8.2012,18:21,03:50
Houston Riess,3,22.8.2012,04:21,04:21
Chana Crowther,4,22.8.2012,18:21,21:24
Chana Crowther,4,22.8.2012,04:21,04:21
Aleisha Lige,5,22.8.2012,18:21,21:44
Aleisha Lige,5,22.8.2012,04:21,04:21
Modesto Melody,6,22.8.2012,18:21,23:32
Modesto Melody,6,22.8.2012,04:21,04:21
Hassan Lindstedt,7,22.8.2012,18:21,23:30
Hassan Lindstedt,7,22.8.2012,04:21,04:21
Elwood Quarles,8,22.8.2012,18:21,21:37
Marci Luckett,9,22.8.2012,18:21,05:14
Virgilio Godby,10,22.8.2012,18:21,05:36
Virgilio Godby,10,22.8.2012,04:21,04:21
Curtis Duden,11,22.8.2012,18:21,20:39
Curtis Duden,11,22.8.2012,04:21,04:21
Kristina Marrinan,12,22.8.2012,18:21,06:06
Kristina Marrinan,12,22.8.2012,04:21,04:21
Felisa Diver,13,22.8.2012,18:21,03:13
Lilli Brockington,1,23.8.2012,18:21,02:38
Lilli Brockington,1,23.8.2012,04:21,04:21
Wenona Endsley,2,23.8.2012,18:21,02:18
Houston Riess,3,23.8.2012,18:21,02:28
Houston Riess,3,23.8.2012,04:21,04:21
Chana Crowther,4,23.8.2012,18:21,22:08
Aleisha Lige,5,23.8.2012,18:21,21:03
Aleisha Lige,5,23.8.2012,04:21,04:21
Modesto Melody,6,23.8.2012,18:21,01:01
Hassan Lindstedt,7,23.8.2012,18:21,21:07
Elwood Quarles,8,23.8.2012,18:21,06:07
Elwood Quarles,8,23.8.2012,04:21,04:21
Marci Luckett,9,23.8.2012,18:21,22:18
Marci Luckett,9,23.8.2012,04:21,04:21
Virgilio Godby,10,23.8.2012,18:21,05:43
Curtis Duden,11,23.8.2012,18:21,01:28
Curtis Duden,11,23.8.2012,04:21,04:21
Kristina Marrinan,12,23.8.2012,18:21,23:45
Kristina Marrinan,12,23.8.2012,04:21,04:21
Lilli Brockington,1,24.8.2012,18:21,00:07
Wenona Endsley,2,24.8.2012,18:21,04:41
Wenona Endsley,2,24.8.2012,04:21,04:21
Houston Riess,3,24.8.2012,18:21,00:27
Chana Crowther,4,24.8.2012,18:21,01:04
Aleisha Lige,5,24.8.2012,18:21,01:28
Modesto Melody,6,24.8.2012,18:21,01:33
Hassan Lindstedt,7,24.8.2012,18:21,05:39
Hassan Lindstedt,7,24.8.2012,04:21,04:21
Elwood Quarles,8,24.8.2012,18:21,03:52
Elwood Quarles,8,24.8.2012,04:21,04:21
Marci Luckett,9,24.8.2012,18:21,05:51
Marci Luckett,9,24.8.2012,04:21,04:21
Virgilio Godby,10,24.8.2012,18:21,04:47
Virgilio Godby,10,24.8.2012,04:21,04:21
Lilli Brockington,1,25.8.2012,18:21,02:04
Lilli Brockington,1,25.8.2012,04:21,04:21
Wenona Endsley,2,25.8.2012,18:21,22:04
Houston Riess,3,25.8.2012,18:21,21:50
Houston Riess,3,25.8.2012,04:21,04:21
Chana Crowther,4,25.8.2012,18:21,05:16
Chana Crowther,4,25.8.2012,04:21,04:21
Aleisha Lige,5,25.8.2012,18:21,00:03
Aleisha Lige,5,25.8.2012,04:21,04:21
Modesto Melody,6,25.8.2012,18:21,06:12
Hassan Lindstedt,7,25.8.2012,18:21,23:22
Hassan Lindstedt,7,25.8.2012,04:21,04:21
Elwood Quarles,8,25.8.2012,18:21,00:32
Marci Luckett,9,25.8.2012,18:21,02:59
Virgilio Godby,10,25.8.2012,18:21,03:58
Virgilio Godby,10,25.8.2012,04:21,04:21
Curtis Duden,11,25.8.2012,18:21,20:55
Curtis Duden,11,25.8.2012,04:21,04:21
Kristina Marrinan,12,25.8.2012,18:21,20:32
Felisa Diver,13,25.8.2012,18:21,22:06
Dalia Hoak,14,25.8.2012,18:21,04:41
Lilli Brockington,1,26.8.2012,18:21,03:30
Lilli Brockington,1,26.8.2012,04:21,04:21
Wenona Endsley,2,26.8.2012,18:21,21:44
Houston Riess,3,26.8.2012,18:21,21:54
Chana Crowther,4,26.8.2012,18:21,02:21
Aleisha Lige,5,26.8.2012,18:21,05:57
Modesto Melody,6,26.8.2012,18:21,03:39
Hassan Lindstedt,7,26.8.2012,18:21,01:51
Hassan Lindstedt,7,26.8.2012,04:21,04:21
Elwood Quarles,8,26.8.2012,18:21,00:53
Marci Luckett,9,26.8.2012,18:21,22:53
Virgilio Godby,10,26.8.2012,18:21,05:16
Curtis Duden,11,26.8.2012,18:21,04:13
Kristina Marrinan,12,26.8.2012,18:21,04:54
Kristina Marrinan,12,26.8.2012,04:21,04:21
Felisa Diver,13,26.8.2012,18:21,00:26
Lilli Brockington,1,27.8.2012,18:21,22:47
Wenona Endsley,2,27.8.2012,18:21,03:33
Wenona Endsley,2,27.8.2012,04:21,04:21
Houston Riess,3,27.8.2012,18:21,05:16
Chana Crowther,4,27.8.2012,18:21,21:49
Aleisha Lige,5,27.8.2012,18:21,22:45
Modesto Melody,6,27.8.2012,18:21,00:09
Modesto Melody,6,27.8.2012,04:21,04:21
Hassan Lindstedt,7,27.8.2012,18:21,02:08
Elwood Quarles,8,27.8.2012,18:21,02:18
Marci Luckett,9,27.8.2012,18:21,03:49
Virgilio Godby,10,27.8.2012,18:21,01:44
Curtis Duden,11,27.8.2012,18:21,01:43
Curtis Duden,11,27.8.2012,04:21,04:21
Lilli Brockington,1,28.8.2012,18:21,03:36
Wenona Endsley,2,28.8.2012,18:21,00:28
Houston Riess,3,28.8.2012,18:21,23:33
Chana Crowther,4,28.8.2012,18:21,21:47
Aleisha Lige,5,28.8.2012,18:21,00:42
Aleisha Lige,5,28.8.2012,04:21,04:21
Modesto Melody,6,28.8.2012,18:21,23:50
Hassan Lindstedt,7,28.8.2012,18:21,03:48
Elwood Quarles,8,28.8.2012,18:21,00:47
Marci Luckett,9,28.8.2012,18:21,21:12
Virgilio Godby,10,28.8.2012,18:21,01:14
Virgilio Godby,10,28.8.2012,04:21,04:21
Curtis Duden,11,28.8.2012,18:21,22:10
Kristina Marrinan,12,28.8.2012,18:21,03:21
Kristina Marrinan,12,28.8.2012,04:21,04:21
Felisa Diver,13,28.8.2012,18:21,00:34
Felisa Diver,13,28.8.2012,04:21,04:21
Lilli Brockington,1,29.8.2012,18:21,01:24
Lilli Brockington,1,29.8.2012,04:21,04:21
Wenona Endsley,2,29.8.2012,18:21,23:15
Wenona Endsley,2,29.8.2012,04:21,04:21
Houston Riess,3,29.8.2012,18:21,01:36
Houston Riess,3,29.8.2012,04:21,04:21
Chana Crowther,4,29.8.2012,18:21,01:34
Chana Crowther,4,29.8.2012,04:21,04:21
Aleisha Lige,5,29.8.2012,18:21,20:58
Aleisha Lige,5,29.8.2012,04:21,04:21
Modesto Melody,6,29.8.2012,18:21,00:41
Hassan Lindstedt,7,29.8.2012,18:21,23:50
Hassan Lindstedt,7,29.8.2012,04:21,04:21
Elwood Quarles,8,29.8.2012,18:21,02:35
Elwood Quarles,8,29.8.2012,04:21,04:21
Marci Luckett,9,29.8.2012,18:21,22:08
Marci Luckett,9,29.8.2012,04:21,04:21
Virgilio Godby,10,29.8.2012,18:21,02:40
Virgilio Godby,10,29.8.2012,04:21,04:21
Curtis Duden,11,29.8.2012,18:21,22:19
Curtis Duden,11,29.8.2012,04:21,04:21
Kristina Marrinan,12,29.8.2012,18:21,06:07
Felisa Diver,13,29.8.2012,18:21,00:55
Dalia Hoak,14,29.8.2012,18:21,21:24
Dalia Hoak,14,29.8.2012,04:21,04:21
Lilli Brockington,1,30.8.2012,18:21,22:26
Wenona Endsley,2,30.8.2012,18:21,23:54
Wenona Endsley,2,30.8.2012,04:21,04:21
Houston Riess,3,30.8.2012,18:21,21:39
Houston Riess,3,30.8.2012,04:21,04:21
Chana Crowther,4,30.8.2012,18:21,21:27
Chana Crowther,4,30.8.2012,04:21,04:21
Aleisha Lige,5,30.8.2012,18:21,03:26
Modesto Melody,6,30.8.2012,18:21,20:26
Modesto Melody,6,30.8.2012,04:21,04:21
Hassan Lindstedt,7,30.8.2012,18:21,21:27
Hassan Lindstedt,7,30.8.2012,04:21,04:21
Elwood Quarles,8,30.8.2012,18:21,22:13
Marci Luckett,9,30.8.2012,18:21,01:15
Marci Luckett,9,30.8.2012,04:21,04:21
Virgilio Godby,10,30.8.2012,18:21,21:27
Virgilio Godby,10,30.8.2012,04:21,04:21
Curtis Duden,11,30.8.2012,18:21,00:42
Lilli Brockington,1,31.8.2012,18:21,23:17
Wenona Endsley,2,31.8.2012,18:21,23:41
Houston Riess,3,31.8.2012,18:21,05:51
Chana Crowther,4,31.8.2012,18:21,06:21
Aleisha Lige,5,31.8.2012,18:21,05:39
Modesto Melody,6,31.8.2012,18:21,05:55
Hassan Lindstedt,7,31.8.2012,18:21,03:45
Elwood Quarles,8,31.8.2012,18:21,00:56
Elwood Quarles,8,31.8.2012,04:21,04:21
Marci Luckett,9,31.8.2012,18:21,20:52
Virgilio Godby,10,31.8.2012,18:21,00:31
Virgilio Godby,10,31.8.2012,04:21,04:21
Curtis Duden,11,31.8.2012,18:21,01:20
Kristina Marrinan,12,31.8.2012,18:21,20:57
Lilli Brockington,1,1.9.2012,18:21,05:42
Lilli Brockington,1,1.9.2012,04:21,04:21
Wenona Endsley,2,1.9.2012,18:21,21:51
Houston Riess,3,1.9.2012,18:21,05:04
Chana Crowther,4,1.9.2012,18:21,01:13
Aleisha Lige,5,1.9.2012,18:21,01:16
Modesto Melody,6,1.9.2012,18:21,03:29
Hassan Lindstedt,7,1.9.2012,18:21,04:16
Hassan Lindstedt,7,1.9.2012,04:21,04:21
Elwood Quarles,8,1.9.2012,18:21,20:48
Elwood Quarles,8,1.9.2012,04:21,04:21
Marci Luckett,9,1.9.2012,18:21,21:48
Virgilio Godby,10,1.9.2012,18:21,05:49
Curtis Duden,11,1.9.2012,18:21,23:35
Curtis Duden,11,1.9.2012,04:21,04:21
Lilli Brockington,1,2.9.2012,18:21,04:46
Wenona Endsley,2,2.9.2012,18:21,20:34
Wenona Endsley,2,2.9.2012,04:21,04:21
Houston Riess,3,2.9.2012,18:21,00:58
Chana Crowther,4,2.9.2012,18:21,23:19
Aleisha Lige,5,2.9.2012,18:21,00:18
Modesto Melody,6,2.9.2012,18:21,22:42
Modesto Melody,6,2.9.2012,04:21,04:21
Hassan Lindstedt,7,2.9.2012,18:21,04:17
Hassan Lindstedt,7,2.9.2012,04:21,04:21
Elwood Quarles,8,2.9.2012,18:21,23:12
Marci Luckett,9,2.9.2012,18:21,00:33
Virgilio Godby,10,2.9.2012,18:21,04:32
Virgilio Godby,10,2.9.2012,04:21,04:21
Curtis Duden,11,2.9.2012,18:21,01:14
Kristina Marrinan,12,2.9.2012,18:21,00:29
Kristina Marrinan,12,2.9.2012,04:21,04:21
Felisa Diver,13,2.9.2012,18:21,23:27
Dalia Hoak,14,2.9.2012,18:21,02:10
Dalia Hoak,14,2.9.2012,04:21,04:21
Lilli Brockington,1,3.9.2012,18:21,20:25
Wenona Endsley,2,3.9.2012,18:21,03:56
Wenona Endsley,2,3.9.2012,04:21,04:21
Houston Riess,3,3.9.2012,18:21,23:49
Houston Riess,3,3.9.2012,04:21,04:21
Chana Crowther,4,3.9.2012,18:21,20:22
Chana Crowther,4,3.9.2012,04:21,04:21
Aleisha Lige,5,3.9.2012,18:21,04:50
Aleisha Lige,5,3.9.2012,04:21,04:21
Modesto Melody,6,3.9.2012,18:21,02:24
Modesto Melody,6,3.9.2012,04:21,04:21
Hassan Lindstedt,7,3.9.2012,18:21,03:39
Elwood Quarles,8,3.9.2012,18:21,22:43
Marci Luckett,9,3.9.2012,18:21,00:36
Virgilio Godby,10,3.9.2012,18:21,03:50
Curtis Duden,11,3.9.2012,18:21,01:16
Kristina Marrinan,12,3.9.2012,18:21,01:38
Felisa Diver,13,3.9.2012,18:21,22:02
Dalia Hoak,14,3.9.2012,18:21,05:23
Dalia Hoak,14,3.9.2012,04:21,04:21
Lilli Brockington,1,4.9.2012,18:21,23:56
Wenona Endsley,2,4.9.2012,18:21,03:31
Houston Riess,3,4.9.2012,18:21,00:42
Houston Riess,3,4.9.2012,04:21,04:21
Chana Crowther,4,4.9.2012,18:21,02:38
Chana Crowther,4,4.9.2012,04:21,04:21
Aleisha Lige,5,4.9.2012,18:21,06:03
Modesto Melody,6,4.9.2012,18:21,04:12
Hassan Lindstedt,7,4.9.2012,18:21,21:31
Hassan Lindstedt,7,4.9.2012,04:21,04:21
Elwood Quarles,8,4.9.2012,18:21,00:19
Elwood Quarles,8,4.9.2012,04:21,04:21
Marci Luckett,9,4.9.2012,18:21,22:00
Marci Luckett,9,4.9.2012,04:21,04:21
Virgilio Godby,10,4.9.2012,18:21,05:54
Curtis Duden,11,4.9.2012,18:21,22:52
Curtis Duden,11,4.9.2012,04:21,04:21
Kristina Marrinan,12,4.9.2012,18:21,05:44
Kristina Marrinan,12,4.9.2012,04:21,04:21
Felisa Diver,13,4.9.2012,18:21,23:53
Felisa Diver,13,4.9.2012,04:21,04:21
Lilli Brockington,1,5.9.2012,18:21,03:58
Wenona Endsley,2,5.9.2012,18:21,04:55
Houston Riess,3,5.9.2012,18:21,05:48
Chana Crowther,4,5.9.2012,18:21,01:39
Aleisha Lige,5,5.9.2012,18:21,22:30
Modesto Melody,6,5.9.2012,18:21,23:24
Hassan Lindstedt,7,5.9.2012,18:21,00:57
Hassan Lindstedt,7,5.9.2012,04:21,04:21
Elwood Quarles,8,5.9.2012,18:21,22:28
Marci Luckett,9,5.9.2012,18:21,21:02
Virgilio Godby,10,5.9.2012,18:21,02:26
Virgilio Godby,10,5.9.2012,04:21,04:21
Curtis Duden,11,5.9.2012,18:21,23:01
Curtis Duden,11,5.9.2012,04:21,04:21
Kristina Marrinan,12,5.9.2012,18:21,04:25
Kristina Marrinan,12,5.9.2012,04:21,04:21
Felisa Diver,13,5.9.2012,18:21,03:44
Felisa Diver,13,5.9.2012,04:21,04:21
Dalia Hoak,14,5.9.2012,18:21,22:11
Dalia Hoak,14,5.9.2012,04:21,04:21
Lilli Brockington,1,6.9.2012,18:21,21:05
Wenona Endsley,2,6.9.2012,18:21,06:17
Houston Riess,3,6.9.2012,18:21,00:29
Chana Crowther,4,6.9.2012,18:21,01:32
Chana Crowther,4,6.9.2012,04:21,04:21
Aleisha Lige,5,6.9.2012,18:21,03:14
Modesto Melody,6,6.9.2012,18:21,23:49
Hassan Lindstedt,7,6.9.2012,18:21,02:52
Elwood Quarles,8,6.9.2012,18:21,00:13
Elwood Quarles,8,6.9.2012,04:21,04:21
Marci Luckett,9,6.9.2012,18:21,05:23
Marci Luckett,9,6.9.2012,04:21,04:21
Virgilio Godby,10,6.9.2012,18:21,00:50
Virgilio Godby,10,6.9.2012,04:21,04:21
Curtis Duden,11,6.9.2012,18:21,23:42
Curtis Duden,11,6.9.2012,04:21,04:21
Kristina Marrinan,12,6.9.2012,18:21,20:59
Kristina Marrinan,12,6.9.2012,04:21,04:21
Lilli Brockington,1,7.9.2012,18:21,03:59
Lilli Brockington,1,7.9.2012,04:21,04:21
Wenona Endsley,2,7.9.2012,18:21,02:43
Wenona Endsley,2,7.9.2012,04:21,04:21
Houston Riess,3,7.9.2012,18:21,00:36
Chana Crowther,4,7.9.2012,18:21,05:11
Chana Crowther,4,7.9.2012,04:21,04:21
Aleisha Lige,5,7.9.2012,18:21,22:02
Aleisha Lige,5,7.9.2012,04:21,04:21
Modesto Melody,6,7.9.2012,18:21,00:45
Hassan Lindstedt,7,7.9.2012,18:21,00:55
Elwood Quarles,8,7.9.2012,18:21,23:16
Marci Luckett,9,7.9.2012,18:21,01:19
Virgilio Godby,10,7.9.2012,18:21,23:08
Virgilio Godby,10,7.9.2012,04:21,04:21
Curtis Duden,11,7.9.2012,18:21,23:55
Kristina Marrinan,12,7.9.2012,18:21,22:17
Felisa Diver,13,7.9.2012,18:21,01:50
Dalia Hoak,14,7.9.2012,18:21,03:28
Shiloh Weis,15,7.9.2012,18:21,20:44
Lilli Brockington,1,8.9.2012,18:21,01:08
Wenona Endsley,2,8.9.2012,18:21,02:25
Wenona Endsley,2,8.9.2012,04:21,04:21
Houston Riess,3,8.9.2012,18:21,04:14
Houston Riess,3,8.9.2012,04:21,04:21
Chana Crowther,4,8.9.2012,18:21,21:31
Aleisha Lige,5,8.9.2012,18:21,02:31
Modesto Melody,6,8.9.2012,18:21,02:35
Modesto Melody,6,8.9.2012,04:21,04:21
Hassan Lindstedt,7,8.9.2012,18:21,02:42
Hassan Lindstedt,7,8.9.2012,04:21,04:21
Elwood Quarles,8,8.9.2012,18:21,20:25
Marci Luckett,9,8.9.2012,18:21,03:43
Virgilio Godby,10,8.9.2012,18:21,05:48
Virgilio Godby,10,8.9.2012,04:21,04:21
Curtis Duden,11,8.9.2012,18:21,02:20
Kristina Marrinan,12,8.9.2012,18:21,23:03
Kristina Marrinan,12,8.9.2012,04:21,04:21
